run_dir,epoch,global_step,state_path,config_source,notes,run_id,status,family,loss_config,objective,model_target,vlm,initial_checkpoint,resume_from,learning_rate,lr_multipliers,dataset_class,dataset_root,clip_filter,annotations,chunks,cameras,timing,route_in_prompt,camera_ids,frame_numbers,eval_count
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_blockfield_lcdrive,0.3129890453834116,500,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_blockfield_lcdrive/checkpoint-500/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_blockfield_lcdrive/config.yaml,,output_kd_2b_blockfield_lcdrive,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""field_weight"": 0.001, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block + 0.001*field; t=beta, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2b_lcdrive/checkpoint-3500,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_field2b_lcdrive,1.0,1199,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_field2b_lcdrive/checkpoint-1199/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_510.out,Training settings recovered from completed training log,output_kd_2b_field2b_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_timestep"": ""beta"", ""block_weight"": 0.0, ""ce_weight"": 0.0, ""field_weight"": 1.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}",1*field,alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[1, 3]",default keyframe,False,True,True,1
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_mix2bnav_m9w1.0_lcdrive,5.0,7815,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_mix2bnav_m9w1.0_lcdrive/checkpoint-7815/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_602.out,Training settings recovered from completed training log,output_kd_2b_mix2bnav_m9w1.0_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_norm"": ""teacher"", ""block_span"": 1, ""block_span_mix"": 9, ""block_span_mix_weight"": 1.0, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""layer_mix"": true, ""layer_mix_blocks"": 4, ""layer_mix_expert_layers"": 36, ""layer_mix_gain"": false, ""layer_mix_sharpen"": 0.75, ""log_kv_regions"": false}}","1*block; t=beta, span=1, block_span_mix=9, block_span_mix_weight=1.0, layer mixing",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,,1e-05,"{""layer_mixer"": 10.0}",alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/nav_lcdrive_train_anchors_50k_turnpreserved.json,0-3146,"[1, 3]",annotation anchored,True,True,True,5
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_mix2bnav_m9w1.0_plr100.0_lcdrive,5.0,7815,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_mix2bnav_m9w1.0_plr100.0_lcdrive/checkpoint-7815/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_608.out,Training settings recovered from completed training log,output_kd_2b_mix2bnav_m9w1.0_plr100.0_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_norm"": ""teacher"", ""block_span"": 1, ""block_span_mix"": 9, ""block_span_mix_weight"": 1.0, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""layer_mix"": true, ""layer_mix_blocks"": 4, ""layer_mix_expert_layers"": 36, ""layer_mix_gain"": false, ""layer_mix_sharpen"": 0.75, ""log_kv_regions"": false}}","1*block; t=beta, span=1, block_span_mix=9, block_span_mix_weight=1.0, layer mixing",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,,1e-05,"{""layer_mixer"": 100.0}",alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/nav_lcdrive_train_anchors_50k_turnpreserved.json,0-3146,"[1, 3]",annotation anchored,True,True,True,5
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_mixpin2bnav_m9w1.0_plr100.0_lcdrive,5.0,7815,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_mixpin2bnav_m9w1.0_plr100.0_lcdrive/checkpoint-7815/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_612.out,Training settings recovered from completed training log,output_kd_2b_mixpin2bnav_m9w1.0_plr100.0_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_norm"": ""teacher"", ""block_span"": 1, ""block_span_mix"": 9, ""block_span_mix_weight"": 1.0, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""layer_mix"": true, ""layer_mix_blocks"": 2, ""layer_mix_expert_layers"": 36, ""layer_mix_gain"": false, ""layer_mix_pin_head"": 4, ""layer_mix_pin_tail"": 2, ""layer_mix_sharpen"": 0.75, ""log_kv_regions"": false}}","1*block; t=beta, span=1, block_span_mix=9, block_span_mix_weight=1.0, layer mixing",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,,1e-05,"{""layer_mixer"": 100.0}",alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/nav_lcdrive_train_anchors_50k_turnpreserved.json,0-3146,"[1, 3]",annotation anchored,True,True,True,5
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_nav2bmix_m7w1.0_e5_clean_maskfix_lcdrive,5.0,7815,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_nav2bmix_m7w1.0_e5_clean_maskfix_lcdrive/checkpoint-7815/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_546.out,Training settings recovered from completed training log,output_kd_2b_nav2bmix_m7w1.0_e5_clean_maskfix_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_norm"": ""teacher"", ""block_span"": 1, ""block_span_mix"": 7, ""block_span_mix_weight"": 1.0, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1, block_span_mix=7, block_span_mix_weight=1.0",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/nav_lcdrive_train_anchors_50k_turnpreserved.json,0-3146,"[1, 3]",annotation anchored,True,True,True,7
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_nav2bmix_m7w1.0_e6_efficient_lcdrive,6.0,9378,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_nav2bmix_m7w1.0_e6_efficient_lcdrive/checkpoint-9378/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_541.out,Training settings recovered from completed training log,output_kd_2b_nav2bmix_m7w1.0_e6_efficient_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_norm"": ""teacher"", ""block_span"": 1, ""block_span_mix"": 7, ""block_span_mix_weight"": 1.0, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1, block_span_mix=7, block_span_mix_weight=1.0",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_nav2bmix_m7w1.0_lcdrive/checkpoint-7815,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/nav_lcdrive_train_anchors_50k_turnpreserved.json,0-3146,"[1, 3]",annotation anchored,True,True,True,1
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_nav2bmix_m7w1.0_e6_lcdrive,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_nav2bmix_m7w1.0_e6_lcdrive/config.yaml,,output_kd_2b_nav2bmix_m7w1.0_e6_lcdrive,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_norm"": ""teacher"", ""block_span"": 1, ""block_span_mix"": 7, ""block_span_mix_weight"": 1.0, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1, block_span_mix=7, block_span_mix_weight=1.0",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_nav2bmix_m7w1.0_lcdrive/checkpoint-7815,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/nav_lcdrive_train_anchors_50k_turnpreserved.json,0-3146,"[1, 3]",annotation anchored,True,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_nav2bmix_m7w1.0_lcdrive,5.0,7815,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_nav2bmix_m7w1.0_lcdrive/checkpoint-7815/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_517.out,Training settings recovered from completed training log,output_kd_2b_nav2bmix_m7w1.0_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_norm"": ""teacher"", ""block_span"": 1, ""block_span_mix"": 7, ""block_span_mix_weight"": 1.0, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1, block_span_mix=7, block_span_mix_weight=1.0",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/nav_lcdrive_train_anchors_50k_turnpreserved.json,0-3146,"[1, 3]",annotation anchored,True,True,True,3
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockfr_lcdrive,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockfr_lcdrive/config.yaml,,output_kd_4b_blockfr_lcdrive,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_freerun_weight"": 1.0, ""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockrandt_e3_lcdrive/checkpoint-4794,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockonly_e3_lcdrive,3.0,4794,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockonly_e3_lcdrive/checkpoint-4794/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_423.out,Training settings recovered from completed training log,output_kd_4b_blockonly_e3_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=zero, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockonly_lcdrive/checkpoint-1598,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,2
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockonly_lcdrive,1.0,1598,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockonly_lcdrive/checkpoint-1598/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_418.out,Training settings recovered from completed training log,output_kd_4b_blockonly_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=zero, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,1
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockrandt_e3_lcdrive,3.0,4794,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockrandt_e3_lcdrive/checkpoint-4794/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockrandt_e3_lcdrive/config.yaml,,output_kd_4b_blockrandt_e3_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockrandt_lcdrive/checkpoint-1598,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,2
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockrandt_e5_lcdrive,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockrandt_e5_lcdrive/config.yaml,,output_kd_4b_blockrandt_e5_lcdrive,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockrandt_e3_lcdrive/checkpoint-4794,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockrandt_lcdrive,1.0,1598,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_blockrandt_lcdrive/checkpoint-1598/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_429.out,Training settings recovered from completed training log,output_kd_4b_blockrandt_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=beta, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,1
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_ce_lcdrive,1.0,1598,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_ce_lcdrive/checkpoint-1598/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_392.out,Training settings recovered from completed training log,output_kd_4b_ce_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}",1*CE,alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,2
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_cekv_lcdrive,1.0,1598,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_cekv_lcdrive/checkpoint-1598/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_403.out,Training settings recovered from completed training log,output_kd_4b_cekv_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 45.409, ""log_kv_regions"": true}}",1*CE + 45.409*KV,alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,2
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_kd_lcdrive,1.0,1598,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_kd_lcdrive/checkpoint-1598/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_393.out,Training settings recovered from completed training log,output_kd_4b_kd_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""kd_temperature"": 1.0, ""kd_weight"": 0.70921, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}",1*CE + 0.70921*logit KD,alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,2
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_kv_lcdrive,1.0,1598,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_kv_lcdrive/checkpoint-1598/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_394.out,Training settings recovered from completed training log,output_kd_4b_kv_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""kd_temperature"": 1.0, ""kd_weight"": 0.70921, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 45.409, ""log_kv_regions"": true}}",1*CE + 0.70921*logit KD + 45.409*KV,alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,2
